Player Name,BadTimeWithScar,Biffa001,Biffa2001,Cub_Cam,Docm77,Etho,EvilXisuma,GoodTimeWithScar,ImpulseCam,Jessassin,Lechaion,Mumbo,MumboJumbo,PuddleduckGG,PythonGB,Renthedog,Tango,TangoCam,Tinfoilchef,VintageBeef,WFRTNews,WellsGlazes,WelsCam,Welsknight,Xisuma,ZombieCleo,cubfan135,falsesymmetry,hypnotizd,iJevin,impulseSV,isGall85,iskall85,joehillssays,monkeyfarm,truesymmetry,xBCrafted,xisumavoid,zueljin
stat.pickup.minecraft.yellow_glazed_terracotta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,123,0,0,12,0,0,38,0,0,0,0,0
stat.pickup.minecraft.yellow_shulker_box,0,0,0,0,0,0,0,29,0,0,0,0,4,0,0,36,5,0,3,0,0,0,0,34,148,0,69,61,0,0,11,0,83,68,0,0,0,0,0
stat.pigOneCm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65824,0,0,0,0,0,0,0,0,0,354,13187,0,0,48161,0,92818,0,0,0,0,0,0
stat.playOneMinute,5798705,1841879,6559296,12873617,9648155,9495109,116154,73237551,279917,989120,208671,29658274,107747724,87659,13536814,61648556,65049128,11081621,49358113,7125280,930655,102341,119094,25477261,102883909,9762837,96270167,79965116,112588,13001146,89018161,498897,65935549,32432753,25813,31527674,1429234,8129278,1477563
stat.playerKills,0,0,1,0,10,12,1,10,0,0,0,0,0,0,1,11,3,0,0,0,0,0,0,14,110,0,5,12,0,1,6,0,50,1,0,0,0,1,0
stat.recordPlayed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
stat.shulkerBoxOpened,0,0,0,0,0,0,0,10209,0,0,0,0,1092,0,215,10797,6731,0,776,117,0,0,0,2303,8642,2,11296,11847,0,254,5655,0,5309,1665,0,0,0,34,0
stat.sleepInBed,0,0,116,0,264,380,0,1153,0,4,0,39,680,0,79,1794,865,0,470,194,0,0,0,580,256,175,1497,1402,1,216,935,0,1554,662,0,0,32,2,37
stat.sneakTime,30501,9300,493823,32446,282764,286266,1483,5371999,725,29450,1293,112451,2558499,979,791811,2298752,3510515,75835,687799,209291,2127,5195,177,435887,5319978,1328041,5256142,5482794,1071,319823,4356687,25665,1218200,422866,1840,95899,157435,75281,111206
stat.sprintOneCm,0,26178,14004256,0,28300299,28905820,20100,158262367,0,4501474,817,3744534,65913508,580,31546695,206734967,93392075,0,111459899,22914981,0,531312,15582,98920583,204311827,19799235,219471157,202768649,98670,34064206,128846651,0,189631288,76175669,25766,11609,4100061,419165,3401005
stat.swimOneCm,20819,976,505249,21487,592589,567816,1616,2749883,243,129623,3499,194031,2107084,0,3010793,3209504,6434983,352162,3067488,384906,4655,858,201,2057769,7237165,1325441,6419133,4376575,53995,1723402,2710761,17142,3020221,4022560,54512,182653,138484,42124,70425
stat.talkedToVillager,0,0,0,0,14,4,0,45,0,0,0,0,3078,0,105,228,32,0,32,41,0,0,0,8,88,6,859,167,0,134,2598,0,4497,45,0,0,0,0,0
stat.timeSinceDeath,5798705,1841836,1510749,2418078,214328,1907997,1563,79294,279917,686368,208671,27327450,2842718,87659,72442,64915,164876,9352627,241926,1615588,930655,102341,119094,3292534,41917,42882,3056629,11602686,92165,556847,2273209,498897,642900,20136,456,31527674,1154665,1414798,1154695
stat.tradedWithVillager,0,0,0,0,0,0,0,22,0,0,0,0,6902,0,45,177,2,0,12,1,0,0,0,0,108,0,4908,12,0,208,9663,0,12185,6,0,0,0,0,0
stat.trappedChestTriggered,0,0,119,0,994,1037,0,15979,0,3,0,18,7358,0,1074,7175,10985,0,571,323,0,0,0,5923,2653,78,4549,14792,0,2026,4859,0,10091,271,0,0,0,31,292
stat.useItem.minecraft.acacia_boat,0,0,0,0,4,5,0,4,0,0,0,0,0,0,2,0,4,0,0,1,0,0,0,22,16,0,2,7,0,0,70,0,3,0,0,0,0,0,0
stat.useItem.minecraft.acacia_door,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,1,0,2,57,0,0,0,0,0,33,32,4,0,0,0,0,0,2,0,0,3,0,0
stat.useItem.minecraft.acacia_fence,0,0,0,0,2,32,0,0,0,0,0,0,0,0,183,177,0,0,0,1,0,0,0,6,4,14,3,237,1,0,1,0,24,0,0,0,0,0,0
stat.useItem.minecraft.acacia_fence_gate,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,49,0,0,2,0,1,3,0,0,0,0,0
stat.useItem.minecraft.acacia_stairs,0,0,0,0,0,0,0,78,0,0,0,53,0,0,459,0,0,0,0,59,0,0,0,0,385,0,13,6,0,0,0,0,0,12,0,0,0,0,0
stat.useItem.minecraft.activator_rail,0,0,0,0,5,4,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,2,1,0,0,14,0,1,0,0,0,0,0,0
stat.useItem.minecraft.anvil,0,0,21,0,5,4,0,113,0,0,0,1,22,0,17,241,4443,0,24,15,0,0,0,15,255,11,242,67,0,41,34,0,288,24,0,0,5,1,1
stat.useItem.minecraft.apple,0,0,1,0,1,1,0,112,0,36,0,0,0,0,10,243,4,0,7,9,0,0,0,30,53,10,168,3,16,11,3,0,52,13,0,0,3,0,0
stat.useItem.minecraft.armor_stand,0,0,0,0,24,31,0,103,0,0,0,1,10,0,5,53,62,0,411,22,0,0,0,23,38,8,100,658,0,2,5,0,148,2,0,0,0,0,9
stat.useItem.minecraft.baked_potato,0,0,462,0,856,790,0,911,0,258,0,0,355,0,818,555,1931,0,250,52,0,0,0,625,43,352,92,2086,0,95,654,0,319,139,0,0,201,0,0
stat.useItem.minecraft.banner,0,0,0,0,0,9,0,78,0,0,0,0,9,0,35,123,145,0,79,62,0,0,0,134,859,30,759,205,0,11,29,0,70,26,0,0,0,0,4
stat.useItem.minecraft.beacon,0,0,0,0,2,9,0,54,0,0,0,0,34,0,3,32,30,0,8,1,0,0,0,21,91,0,90,83,0,7,21,0,60,4,0,0,0,0,0
stat.useItem.minecraft.bed,0,0,13,0,10,105,0,73,0,0,0,4,17,0,7,152,48,0,29,40,0,0,0,142,78,12,112,121,0,51,61,0,167,11,0,0,4,0,17
stat.useItem.minecraft.bedrock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0
stat.useItem.minecraft.beef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,2,0,0,0,0,1,0,0,0,0,56,0,0,0,0,0,0,0,0,0
stat.useItem.minecraft.beetroot,0,0,126,0,0,0,0,1,0,2,0,0,0,0,5,96,27,0,0,2,0,0,0,0,6,0,37,4,0,31,0,0,6,30,0,0,8,0,0
stat.useItem.minecraft.beetroot_seeds,0,0,128,0,0,0,0,5,0,152,0,0,0,0,139,443,64,0,84,56,0,0,0,0,213,18,578,103,0,18,1,0,24,410,0,0,14,0,0
stat.useItem.minecraft.beetroot_soup,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0
stat.useItem.minecraft.birch_boat,0,0,16,0,8,1,0,88,0,0,0,0,25,0,11,54,43,0,2,1,0,0,0,21,77,0,140,277,0,35,106,0,54,10,0,0,0,0,1
stat.useItem.minecraft.birch_door,0,0,0,0,0,5,0,0,0,0,0,0,255,0,0,0,6,0,1,1,0,0,0,2,1,0,1,0,0,0,18,0,0,18,0,0,8,0,0
stat.useItem.minecraft.birch_fence,0,0,0,0,51,21,0,12,0,0,0,0,1440,0,8,29,18,0,53,0,0,0,0,0,118,0,181,13,0,10,379,0,133,307,0,0,0,0,0
stat.useItem.minecraft.birch_fence_gate,0,0,0,0,2,0,0,0,0,0,0,0,72,0,0,0,4,0,0,0,0,0,0,0,22,0,231,78,0,2,93,0,0,0,0,0,0,0,0
stat.useItem.minecraft.birch_stairs,0,0,0,0,91,59,0,66,0,0,0,73,294,0,2,0,0,0,87,0,0,0,0,339,49,0,308,2,0,0,92,0,47,127,0,0,70,0,0
stat.useItem.minecraft.black_glazed_terracotta,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,38,308,0,476,221,0,0,16,0,0,367,0,0,0,0,0
stat.useItem.minecraft.black_shulker_box,0,0,0,0,0,0,0,15,0,0,0,0,9,0,0,36,26,0,24,0,0,0,0,0,115,0,6,81,0,0,9,0,56,0,0,0,0,0,0
stat.useItem.minecraft.blue_glazed_terracotta,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,60,12,0,0,0,0,0,13,0,0,0,0,0
stat.useItem.minecraft.blue_shulker_box,0,0,0,0,0,0,0,26,0,0,0,0,1,0,0,46,122,0,21,0,0,0,0,5,52,0,88,113,0,0,5,0,96,27,0,0,0,0,0
stat.useItem.minecraft.boat,0,0,6,0,5,4,0,24,0,1,0,0,39,0,18,51,60,0,5,8,0,0,0,24,31,5,147,70,1,14,99,0,34,22,0,0,4,0,1
stat.useItem.minecraft.bone_block,0,0,43,0,0,0,0,4676,0,0,0,0,570,0,1,2381,996,0,36,32,0,0,0,625,2649,1620,1049,346,0,0,1971,0,1478,1011,0,0,0,0,5
stat.useItem.minecraft.bookshelf,0,0,0,0,0,0,0,291,0,15,0,0,22,0,19,15,31,0,86,6,0,0,0,14,60,2,198,99,0,37,362,0,180,198,0,0,0,0,0
stat.useItem.minecraft.bow,0,0,1480,0,4743,5796,0,65040,0,12,0,145,3791,0,5264,30910,24202,0,2120,933,0,0,0,7290,11693,2010,74099,66150,0,6086,16423,0,39401,2166,0,0,120,0,151
stat.useItem.minecraft.bread,0,0,51,0,13,12,0,380,0,1,0,2,44,0,155,256,47,0,4,42,0,0,0,15,38,12,137,11,2,4,584,0,281,578,0,0,17,0,0
stat.useItem.minecraft.brewing_stand,0,0,0,0,0,2,0,9,0,0,0,0,12,0,5,0,75,0,11,4,0,0,0,1,40,6,51,75,0,35,10,0,19,6,0,0,0,0,0
stat.useItem.minecraft.brick_block,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,2369,80,0,106,81,0,17,1,0,3,0,0,0,0,0,0
stat.useItem.minecraft.brick_stairs,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,42,0,0,0,0,0,0,0,56,349,0,2,8,0,9,2,0,0,0,0,0,0,0,0
stat.useItem.minecraft.brown_glazed_terracotta,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,15,0,0,0,17,0,0,8,0,0,0,0,0
stat.useItem.minecraft.brown_mushroom,0,0,0,0,0,0,0,18,0,0,0,0,15,0,0,11,29,0,0,0,0,0,0,1,106,6,274,40,0,0,0,0,21,0,0,0,0,0,0
stat.useItem.minecraft.brown_mushroom_block,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1552,0,237,133,0,0,0,0,48,0,0,0,0,0,0
stat.useItem.minecraft.brown_shulker_box,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,44,25,0,0,0,0,0,0,16,121,0,242,39,0,0,15,0,87,13,0,0,0,0,0
stat.useItem.minecraft.bucket,0,0,210,0,163,263,0,894,0,30,0,127,1428,0,404,2208,1429,0,4697,202,0,0,0,544,2415,1095,4117,4988,0,773,1578,0,1035,3594,0,0,94,0,1
stat.useItem.minecraft.cactus,0,0,11,0,14,39,0,31,0,4,0,0,385,0,12,483,53,0,1,16,0,0,0,135,26,4,33,205,0,0,49,0,69,116,0,0,0,0,0
stat.useItem.minecraft.cake,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,45,5,0,0,12,0,138,0,0,0,0,0,0
stat.useItem.minecraft.carpet,0,0,2,0,120,259,0,2175,0,0,0,0,23,0,59,1226,4864,0,98,749,0,0,0,343,5787,1300,3840,3180,0,2,641,0,7456,45,0,0,0,0,23
stat.useItem.minecraft.carrot,0,0,121,0,117,516,0,2562,0,162,0,358,890,0,292,670,17,0,1638,220,0,0,0,93,3777,180,6546,675,0,485,29290,0,5238,1025,0,0,25,0,0
stat.useItem.minecraft.carrot_on_a_stick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,0,0,0
stat.useItem.minecraft.cauldron,0,0,0,0,37,68,0,14,0,0,0,0,168,0,8,0,80,0,34,1,0,0,0,11,11,1,91,72,0,3,8,0,93,0,0,0,0,0,1
stat.useItem.minecraft.chain_command_block,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0
stat.useItem.minecraft.chest,0,0,323,0,92,180,0,1250,0,19,0,109,1783,0,289,1360,2139,0,1228,70,0,0,0,789,2815,151,1313,2060,1,1923,1208,0,1782,394,0,0,10,1,38
stat.useItem.minecraft.chest_minecart,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,115,0,24,7,0,0,49,0,42,2,0,0,0,0,0
stat.useItem.minecraft.chicken,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,24,0,2,0,0,0,0,0,0
stat.useItem.minecraft.chorus_flower,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1502,0,0,300,0,0,0,0,0,1740,26,0,197,0,0,11,0,1,0,0,0,0,0,0
stat.useItem.minecraft.chorus_fruit,0,0,0,0,0,0,0,20,0,0,0,0,0,0,6,2,1,0,0,0,0,0,0,0,5,0,31,20,0,0,2,0,0,47,0,0,0,0,0
stat.useItem.minecraft.clay,0,0,0,0,0,6,0,365,0,0,0,0,0,0,7,256,96,0,197,7,0,0,0,3050,2932,0,582,0,0,2,0,0,22,0,0,0,0,0,26
stat.useItem.minecraft.coal_block,0,0,0,0,18,0,0,907,0,0,0,12,0,0,30,1382,520,0,0,15,0,0,0,28,1517,717,4867,17,0,0,47,0,1812,532,0,0,0,0,0
stat.useItem.minecraft.coal_ore,0,0,609,0,57,28,0,2149,0,59,0,0,664,0,1039,106,426,0,143,73,0,0,0,721,1294,237,205,3093,0,189,327,0,145,528,0,0,0,0,0
stat.useItem.minecraft.cobblestone,0,0,1186,0,582,1001,0,5679,0,394,0,523,8760,0,5179,23692,4378,0,118083,1758,0,0,0,3606,19498,3465,25566,3363,0,5034,3469,0,18010,2352,0,0,825,5,101
stat.useItem.minecraft.cobblestone_wall,0,0,0,0,47,0,0,444,0,0,0,60,227,0,80,650,1659,0,62,325,0,0,0,1379,2535,24,784,1192,0,55,660,0,1436,372,0,0,0,0,9
stat.useItem.minecraft.command_block,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stat.useItem.minecraft.comparator,0,0,100,0,118,208,0,426,0,0,0,17,811,0,0,4,763,0,153,8,0,0,0,2,705,32,612,371,0,8,534,0,732,0,0,0,0,3,0
stat.useItem.minecraft.concrete,0,0,0,0,0,0,0,5073,0,0,0,0,416,0,4,822,2248,0,1,0,0,0,0,724,2500,0,4051,3241,0,0,1314,0,2780,520,0,0,0,0,0
stat.useItem.minecraft.concrete_powder,0,0,0,0,0,0,0,15639,0,0,0,0,647,0,76,1757,2501,0,7,0,0,0,0,720,3842,0,6565,4236,0,0,1631,0,8852,941,0,0,0,0,0
stat.useItem.minecraft.cooked_beef,0,0,311,0,809,742,0,5518,0,0,0,0,307,0,650,3141,868,0,1984,526,0,10,0,309,2790,0,827,7617,0,706,552,0,5031,2035,0,0,27,0,6
stat.useItem.minecraft.cooked_chicken,0,0,74,0,107,519,0,2297,0,17,0,254,4747,0,286,2919,2628,0,1175,518,0,0,0,3213,199,666,14606,4637,0,39,844,0,2356,99,0,2,18,0,170
stat.useItem.minecraft.cooked_fish,0,0,4,0,29,68,0,1865,0,0,0,0,0,0,541,19,175,0,0,0,0,0,0,2123,2223,100,367,162,0,0,3035,0,2205,70,0,0,0,0,0
stat.useItem.minecraft.cooked_mutton,0,0,0,0,105,23,0,116,0,0,0,0,0,0,0,311,9,0,0,6,0,0,0,7,294,1,52,255,0,108,2,0,340,9,0,0,16,0,7
stat.useItem.minecraft.cooked_porkchop,0,0,0,0,1,0,0,44,0,12,0,0,0,0,72,651,43,0,0,6,0,0,0,29,347,3,162,16,0,622,46,0,2053,51,0,0,10,0,7
stat.useItem.minecraft.cooked_rabbit,0,0,0,0,2,1,0,4,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,2,0,0,13,0,0,0,0,0,2,1,0,0,0,0,0
stat.useItem.minecraft.cookie,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,1,0,0,0,0,0,0,0,1,0,26,0,0,0,0,0,31,0,0,0,0,0,0
stat.useItem.minecraft.crafting_table,0,0,67,0,68,78,0,253,0,13,0,27,75,0,70,337,182,0,69,86,0,0,0,229,425,77,641,1073,4,114,146,0,481,98,0,0,33,0,20
stat.useItem.minecraft.cyan_glazed_terracotta,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,8,2,0,0,0,0,0
stat.useItem.minecraft.cyan_shulker_box,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,28,0,0,5,0,0,0,0,20,75,0,189,150,0,0,7,0,71,66,0,0,0,0,0
stat.useItem.minecraft.dark_oak_boat,0,0,1,0,1,0,0,31,0,0,0,0,16,0,18,46,7,0,1,0,0,0,0,9,53,1,60,106,0,8,8,0,35,3,0,0,0,0,0
stat.useItem.minecraft.dark_oak_door,0,0,0,0,0,1,0,3,0,0,0,0,0,0,19,66,0,0,0,3,0,0,0,36,1,4,17,11,0,0,0,0,73,4,0,0,0,0,13
stat.useItem.minecraft.dark_oak_fence,0,0,0,0,0,0,0,127,0,0,0,0,278,0,58,635,17,0,0,0,0,0,0,131,61,13,967,741,0,0,0,0,96,472,0,0,0,0,61
stat.useItem.minecraft.dark_oak_fence_gate,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,2,17,0,43,7,0,2,0,0,0,45,0,0,0,0,0
stat.useItem.minecraft.dark_oak_stairs,0,0,36,0,1,0,0,6421,0,0,0,0,10,0,83,1082,0,0,115,9,0,0,0,2126,696,322,1532,2223,0,0,3,0,44,167,0,0,0,0,59
stat.useItem.minecraft.daylight_detector,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,91,0,0,0,0,55,38,69,126,0,0,1,0,3,0,0,0,0,0,0
stat.useItem.minecraft.deadbush,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,14,69,0,0,11,0,0,0,0,0,0,122,105,0,0,0,0,60,0,0,0,0,0,0
stat.useItem.minecraft.detector_rail,0,0,15,0,0,0,0,4,0,0,0,0,56,0,0,310,57,0,0,66,0,0,0,0,426,0,9,9,0,0,104,0,101,0,0,0,0,2,0
stat.useItem.minecraft.diamond_axe,0,0,245,0,3592,4292,0,85556,0,891,0,660,10758,0,10042,135858,16263,0,16975,3343,0,0,0,13562,62078,2965,86971,28284,0,7407,7611,0,23179,10856,0,0,831,0,0
stat.useItem.minecraft.diamond_block,0,0,0,0,0,0,0,0,0,0,0,0,32,0,11,533,40,0,508,1,0,0,0,0,56,1,327,0,0,0,277,0,16,0,0,0,0,0,0
stat.useItem.minecraft.diamond_hoe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,177,0,82,78,0,4113,14,0,0,19604,0,0,0,0,0
stat.useItem.minecraft.diamond_ore,0,0,33,0,93,25,0,275,0,9,0,0,216,0,210,50,11,0,41,0,0,0,0,57,19,0,27,436,0,155,39,0,53,8,0,0,0,0,0
stat.useItem.minecraft.diamond_pickaxe,0,0,51550,0,62859,91755,0,652158,0,4571,0,21197,460708,0,61933,931449,308594,0,478106,46069,0,0,0,286047,847893,72711,504928,717852,0,145627,263350,0,614042,145723,0,0,8524,0,4199
stat.useItem.minecraft.diamond_shovel,0,0,3159,0,9326,23713,0,159543,0,0,0,1386,94052,0,5584,252422,62548,0,22388,3860,0,0,0,48901,117412,3792,175465,154541,0,11997,43051,0,134072,88285,0,0,626,0,641
stat.useItem.minecraft.diamond_sword,0,0,3213,0,3681,3791,0,80361,0,342,0,330,9549,0,5835,32143,14719,0,9432,1061,0,0,0,9062,15578,2455,30559,17502,0,12099,12767,0,27780,16890,0,0,645,0,0
stat.useItem.minecraft.dirt,0,0,3950,0,3752,6714,0,99332,0,497,0,369,22914,0,3160,43897,10838,0,4465,869,0,0,0,8886,23756,2343,45850,54627,0,7608,5336,0,34400,32548,0,0,1624,0,172
stat.useItem.minecraft.dispenser,0,0,4,0,28,97,0,25,0,0,0,21,246,0,0,52,173,0,48,0,0,0,0,5,149,0,432,72,0,4,48,0,214,45,0,0,0,0,0
stat.useItem.minecraft.double_plant,0,0,0,0,9,2,0,30,0,0,0,0,0,0,0,44,10,0,0,0,0,0,0,49,107,4,107,190,0,0,10,0,42,0,0,0,0,0,0
stat.useItem.minecraft.dragon_egg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,2927,0,8,0,0,0,255,0,0,0,0,0,0,0,0
stat.useItem.minecraft.dropper,0,0,14,0,38,115,0,91,0,0,0,8,445,0,0,357,292,0,27,0,0,0,0,0,1867,27,271,40,0,62,377,0,739,7,0,0,0,1,0
stat.useItem.minecraft.dye,0,0,46,0,299,144,0,21459,0,45,0,7,2205,0,2842,44259,1845,0,1733,401,0,0,0,1123,5449,1724,5073,8352,6,2019,357,0,4272,1368,0,0,36,0,86
stat.useItem.minecraft.egg,0,336,438,0,5,21,1,800,0,1,0,438,1073,0,231,673,1748,0,3438,2,0,0,0,30,1050,579,722,650,0,171,298,0,206,614,0,0,5,0,0
stat.useItem.minecraft.emerald_block,0,0,0,0,0,0,0,0,0,0,0,0,1347,0,0,0,44,0,0,0,0,0,0,0,0,0,88,0,0,0,38,0,0,0,0,0,0,0,0
stat.useItem.minecraft.emerald_ore,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,5,0,0,4,0,0,6,0,0,7,0,0,0,0,0,0
stat.useItem.minecraft.enchanting_table,0,0,0,0,0,3,0,3,0,1,0,0,0,0,1,2,4,0,1,0,0,0,0,1,17,1,16,8,0,2,1,0,7,3,0,0,0,0,0
stat.useItem.minecraft.end_bricks,0,0,1347,0,0,1,0,0,0,0,0,0,1,0,6,1192,209,0,1,2,0,0,0,287,2067,0,5590,741,0,7,322,0,618,0,0,0,0,0,0
stat.useItem.minecraft.end_crystal,0,0,0,0,0,8,0,15,0,0,0,0,4,0,0,0,172,0,1,0,0,0,0,4,9,0,160,12,0,0,24,0,10,0,0,0,0,0,0
stat.useItem.minecraft.end_rod,0,0,14,0,1,0,0,349,0,0,0,0,0,0,21,3932,1078,0,992,125,0,0,0,14,964,119,1377,218,0,0,584,0,262,175,0,0,0,0,0
stat.useItem.minecraft.end_stone,0,0,5,0,9,14,0,817,0,0,0,0,113,0,615,316,130,0,48,0,0,0,0,34,516,13,9747,196,0,15,255,0,817,0,0,0,0,0,0
stat.useItem.minecraft.ender_chest,0,0,89,0,6,2,0,26,0,0,0,0,15,0,59,90,146,0,30,18,0,0,0,522,308,7,1016,156,0,24,148,0,239,12,0,0,0,0,1
stat.useItem.minecraft.ender_eye,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,17,0,0,0,0,0,0,0,0,0,0,0,0
stat.useItem.minecraft.ender_pearl,0,0,624,0,337,760,0,981,0,0,0,0,504,0,578,6307,4068,0,68,661,0,0,0,890,1797,15,4207,6106,0,245,5143,0,4091,1718,0,0,0,0,63
stat.useItem.minecraft.experience_bottle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
stat.useItem.minecraft.fence,0,0,14,0,0,166,0,2356,0,2,0,0,474,0,147,623,567,0,149,265,0,0,0,472,1701,216,489,635,0,562,153,0,700,962,0,0,30,1,6
stat.useItem.minecraft.fence_gate,0,0,0,0,0,4,0,345,0,1,0,0,0,0,0,6,57,0,12,7,0,0,0,2,49,3,41,90,0,13,8,0,20,64,0,0,0,0,0
stat.useItem.minecraft.fire_charge,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
stat.useItem.minecraft.fireworks,0,0,0,0,0,0,0,384,0,0,0,0,104,0,31,434,272,0,45,2,0,19,0,22,55,0,560,317,0,1,128,0,115,107,0,0,0,0,0
stat.useItem.minecraft.fish,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,58,0,0,0,22,0,6,0,0,0,0,0,0
stat.useItem.minecraft.fishing_rod,0,0,109,0,280,667,0,31973,0,8,0,0,110942,0,2360,175,196,0,84,45,0,0,0,22476,22739,0,17706,270,0,9,154155,0,6546,0,0,0,0,0,0
stat.useItem.minecraft.flint_and_steel,0,0,278,0,2,4,0,23,0,1,0,2,1119,0,28,349,96,0,18,7,0,0,0,30,421,0,507,144,0,137,191,0,1539,237,0,0,0,0,0
stat.useItem.minecraft.flower_pot,0,0,0,0,0,8,0,21,0,0,0,6,5,0,27,4,44,0,0,5,0,0,0,23,209,6,113,277,0,0,1,0,22,1,0,0,0,0,1
stat.useItem.minecraft.furnace,0,0,36,0,16,14,0,48,0,7,0,13,319,0,43,180,272,0,46,48,0,0,0,440,865,71,343,1048,1,174,450,0,335,347,0,0,12,0,5
stat.useItem.minecraft.furnace_minecart,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,4,2,0,0,0,0,0
stat.useItem.minecraft.glass,0,0,182,0,82,161,0,22,0,0,0,61,11902,0,128,24,5723,0,3907,5,0,0,0,132,4092,89,5907,158,0,72,4426,0,151,653,0,0,120,2,0
stat.useItem.minecraft.glass_bottle,0,0,0,0,75,224,0,54,0,4,0,0,375,0,37,42,1623,0,95,3,0,0,0,90,1061,33,1591,615,0,108,162,0,547,121,0,0,0,0,0
stat.useItem.minecraft.glass_pane,0,0,0,0,0,0,0,22,0,0,0,15,50,0,109,39,525,0,92,8,0,0,0,272,368,40,49,38,0,35,149,0,4,671,0,0,0,0,0
stat.useItem.minecraft.glowstone,0,0,145,0,51,14,0,172,0,0,0,55,877,0,309,557,1365,0,37,143,0,0,0,230,1780,1,1507,1965,0,13,507,0,308,377,0,0,0,0,3
stat.useItem.minecraft.gold_block,0,0,0,0,0,0,0,16,0,0,0,29,38,0,166,250,93,0,98,0,0,0,0,235,763,57,527,327,0,178,146,0,411,3,0,0,0,0,0
stat.useItem.minecraft.gold_ore,0,0,0,0,0,0,0,50,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,15,11,0,42,49,0,0,0,0,20,0,0,0,15,0,0
stat.useItem.minecraft.golden_apple,0,0,0,0,0,3,0,7,0,0,0,0,4,0,3,39,1,0,0,0,0,0,0,1,7,0,9,15,0,16,0,0,29,1,0,0,1,0,0
