stat, rank, value, (percentage) 
minecraft.used.pointed_dripstone: #1, 91050(95%)
minecraft.killed.pillager: #6, 152(0%)
minecraft.mined.campfire: #7, 40(4%)
minecraft.used.dragon_egg: #6, 2(0%)
minecraft.killed_by.ender_dragon: #7, 2(9%)
minecraft.crafted.ender_chest: #7, 39(4%)
minecraft.picked_up.stonecutter: #7, 75(4%)
minecraft.mined.birch_slab: #7, 32(6%)
minecraft.picked_up.end_stone_bricks: #7, 127(5%)
minecraft.used.warped_sign: #7, 75(5%)
minecraft.crafted.tripwire_hook: #7, 92(4%)
minecraft.picked_up.hay_block: #7, 232(4%)
minecraft.picked_up.player_head: #8, 1437(5%)
minecraft.dropped.rose_bush: #7, 55(6%)
minecraft.crafted.target: #7, 126(4%)
minecraft.crafted.jungle_planks: #7, 3944(4%)
minecraft.picked_up.warped_nylium: #7, 264(4%)
minecraft.mined.oak_stairs: #7, 52(3%)
minecraft.used.spore_blossom: #7, 14(4%)
minecraft.crafted.birch_planks: #7, 7269(2%)
minecraft.used.blue_concrete: #7, 92(5%)
minecraft.picked_up.campfire: #7, 54(3%)
minecraft.picked_up.polished_granite: #7, 205(4%)
minecraft.used.oak_wood: #7, 195(4%)
minecraft.used.deepslate_brick_stairs: #7, 545(3%)
minecraft.used.birch_fence: #7, 170(3%)
minecraft.crafted.crafting_table: #8, 139(5%)
minecraft.mined.bee_nest: #7, 24(3%)
minecraft.picked_up.brick: #7, 155(4%)
minecraft.picked_up.ladder: #8, 403(6%)
minecraft.picked_up.spruce_fence_gate: #7, 42(3%)
minecraft.broken.iron_helmet: #7, 1(8%)
minecraft.dropped.diamond_sword: #8, 10(5%)
minecraft.crafted.mangrove_fence: #7, 72(4%)
minecraft.picked_up.gunpowder: #7, 2529(2%)
minecraft.crafted.warped_stairs: #7, 248(3%)
minecraft.picked_up.acacia_sign: #7, 18(4%)
minecraft.used.light_blue_wool: #7, 351(3%)
minecraft.mined.coarse_dirt: #7, 424(2%)
minecraft.used.lime_stained_glass: #7, 537(4%)
minecraft.picked_up.stripped_oak_wood: #7, 80(3%)
minecraft.dropped.redstone_torch: #7, 42(3%)
minecraft.picked_up.dirt: #8, 51471(4%)
minecraft.mined.stripped_oak_wood: #7, 80(3%)
minecraft.mined.deepslate_brick_stairs: #7, 97(3%)
minecraft.dropped.netherite_axe: #7, 3(4%)
minecraft.used.nether_wart_block: #7, 124(3%)
minecraft.used.obsidian: #7, 984(2%)
minecraft.killed.vex: #7, 14(5%)
minecraft.used.birch_log: #7, 591(2%)
minecraft.dropped.andesite_slab: #7, 10(7%)
minecraft.mined.crimson_planks: #7, 72(2%)
minecraft.used.orange_terracotta: #7, 298(3%)
minecraft.crafted.mud_bricks: #7, 504(3%)
minecraft.used.acacia_trapdoor: #7, 339(3%)
minecraft.used.birch_slab: #7, 137(3%)
minecraft.dropped.lapis_lazuli: #7, 117(3%)
minecraft.picked_up.red_dye: #7, 93(3%)
minecraft.killed.cat: #7, 1(8%)
minecraft.used.raw_copper_block: #7, 64(4%)
minecraft.picked_up.lime_terracotta: #7, 264(2%)
minecraft.dropped.charcoal: #7, 24(4%)
minecraft.mined.green_concrete: #7, 505(3%)
minecraft.crafted.snow_block: #7, 3052(2%)
minecraft.used.furnace_minecart: #7, 6(4%)
minecraft.crafted.soul_campfire: #7, 51(4%)
minecraft.crafted.dark_prismarine_stairs: #7, 20(5%)
minecraft.mined.mushroom_stem: #7, 986(2%)
minecraft.mined.spruce_pressure_plate: #7, 3(4%)
minecraft.used.smooth_basalt: #7, 505(2%)
minecraft.dropped.packed_mud: #7, 16(5%)
minecraft.dropped.spruce_boat: #7, 4(3%)
minecraft.picked_up.mud: #7, 1714(2%)
minecraft.used.prismarine_wall: #7, 30(4%)
minecraft.mined.waxed_copper_block: #7, 36(3%)
minecraft.used.end_stone_bricks: #7, 70(3%)
minecraft.dropped.stone_hoe: #7, 2(3%)
minecraft.mined.exposed_cut_copper: #7, 5(3%)
minecraft.mined.dark_oak_stairs: #8, 119(5%)
minecraft.dropped.brick: #7, 106(3%)
minecraft.used.orange_concrete_powder: #7, 432(3%)
minecraft.picked_up.firework_rocket: #7, 6497(1%)
minecraft.picked_up.pumpkin: #7, 443(1%)
minecraft.dropped.snowball: #7, 355(1%)
minecraft.mined.magenta_wool: #7, 12(4%)
minecraft.mined.lime_terracotta: #7, 155(2%)
minecraft.picked_up.tropical_fish: #7, 105(2%)
minecraft.dropped.wooden_axe: #7, 2(3%)
minecraft.mined.oak_trapdoor: #8, 63(5%)
minecraft.picked_up.waxed_copper_block: #7, 36(3%)
minecraft.used.experience_bottle: #7, 654(2%)
minecraft.used.spruce_hanging_sign: #7, 3(5%)
minecraft.used.mud_brick_stairs: #7, 63(3%)
minecraft.picked_up.scaffolding: #8, 12292(5%)
minecraft.picked_up.sponge: #7, 271(2%)
minecraft.used.green_concrete: #7, 336(2%)
minecraft.dropped.pufferfish: #7, 3(4%)
minecraft.picked_up.crimson_door: #7, 1(4%)
minecraft.dropped.feather: #7, 73(2%)
minecraft.picked_up.tnt: #7, 1067(2%)
minecraft.used.hopper: #8, 1768(5%)
minecraft.used.jungle_fence: #7, 39(4%)
minecraft.picked_up.oak_door: #8, 10(6%)
minecraft.crafted.barrel: #8, 364(5%)
minecraft.used.black_banner: #7, 15(3%)
minecraft.killed.dolphin: #7, 1(5%)
minecraft.mined.orange_stained_glass_pane: #7, 5(4%)
minecraft.mined.grass_block: #8, 35306(4%)
minecraft.mined.diorite_wall: #7, 6(3%)
minecraft.mined.jungle_sapling: #7, 6(4%)
minecraft.picked_up.jungle_boat: #7, 3(3%)
minecraft.used.blue_concrete_powder: #8, 192(8%)
minecraft.picked_up.iron_sword: #8, 13(6%)
minecraft.used.orange_stained_glass_pane: #7, 26(2%)
minecraft.dropped.deepslate_bricks: #7, 59(2%)
minecraft.crafted.andesite_wall: #7, 112(2%)
minecraft.picked_up.purple_wool: #7, 76(2%)
minecraft.dropped.porkchop: #7, 12(2%)
minecraft.crafted.orange_concrete_powder: #7, 432(2%)
minecraft.used.orange_wool: #7, 187(1%)
minecraft.used.brown_mushroom_block: #8, 367(7%)
minecraft.crafted.orange_bed: #7, 1(4%)
minecraft.dropped.acacia_button: #7, 1(4%)
minecraft.mined.dark_oak_log: #8, 7458(4%)
minecraft.picked_up.white_concrete: #8, 3525(5%)
minecraft.mined.dirt_path: #8, 297(4%)
minecraft.mined.cornflower: #8, 27(5%)
minecraft.mined.crimson_nylium: #7, 252(1%)
minecraft.dropped.anvil: #7, 5(2%)
minecraft.picked_up.wooden_shovel: #7, 3(2%)
minecraft.crafted.polished_blackstone_button: #7, 49(1%)
minecraft.dropped.smooth_sandstone: #7, 28(2%)
minecraft.crafted.bowl: #7, 20(2%)
minecraft.dropped.cobblestone: #8, 3072(4%)
minecraft.dropped.iron_hoe: #7, 1(3%)
minecraft.used.jungle_stairs: #7, 26(2%)
minecraft.mined.wither_skeleton_wall_skull: #7, 1(3%)
minecraft.picked_up.azalea: #8, 630(4%)
minecraft.used.cyan_wool: #7, 127(1%)
minecraft.dropped.mud_brick_stairs: #7, 4(3%)
minecraft.used.trapped_chest: #7, 1(3%)
minecraft.used.cooked_beef: #8, 476(5%)
minecraft.used.light_gray_dye: #7, 4(2%)
minecraft.crafted.green_stained_glass: #7, 200(2%)
minecraft.mined.white_carpet: #7, 94(1%)
minecraft.crafted.purple_stained_glass_pane: #7, 80(2%)
minecraft.dropped.jungle_log: #7, 39(1%)
minecraft.used.cherry_leaves: #7, 124(2%)
minecraft.used.oak_stairs: #8, 150(4%)
minecraft.used.oak_boat: #8, 49(4%)
minecraft.used.waxed_copper_block: #7, 35(1%)
minecraft.dropped.vine: #7, 6(1%)
minecraft.used.air: #7, 49(1%)
minecraft.crafted.chainmail_boots: #7, 1(2%)
minecraft.used.white_carpet: #7, 504(1%)
minecraft.picked_up.golden_axe: #7, 1(2%)
minecraft.dropped.bowl: #8, 14(6%)
minecraft.used.purple_terracotta: #7, 63(2%)
minecraft.mined.jungle_wood: #7, 2(2%)
minecraft.used.gray_stained_glass: #7, 285(1%)
minecraft.crafted.pink_bed: #7, 1(2%)
minecraft.crafted.stripped_oak_wood: #7, 12(2%)
minecraft.picked_up.stripped_mangrove_wood: #7, 9(1%)
minecraft.dropped.acacia_slab: #7, 3(2%)
minecraft.used.end_stone_brick_wall: #7, 4(2%)
minecraft.used.white_concrete: #8, 2939(4%)
minecraft.crafted.smooth_sandstone_stairs: #7, 8(2%)
minecraft.custom.damage_taken: #9, 558485(4%)
minecraft.used.blackstone_wall: #7, 35(1%)
minecraft.used.dark_oak_sign: #8, 84(4%)
minecraft.picked_up.flowering_azalea: #8, 334(4%)
minecraft.picked_up.white_carpet: #7, 239(1%)
minecraft.picked_up.jungle_fence_gate: #7, 3(1%)
minecraft.used.iron_block: #8, 2200(4%)
minecraft.picked_up.music_disc_pigstep: #7, 1(2%)
minecraft.mined.waxed_exposed_cut_copper_slab: #7, 3(1%)
minecraft.picked_up.paper: #7, 374(0%)
minecraft.picked_up.mycelium: #7, 136(1%)
minecraft.picked_up.fire_charge: #7, 20(1%)
minecraft.mined.jungle_slab: #7, 5(1%)
minecraft.picked_up.echo_shard: #7, 2(1%)
minecraft.dropped.grindstone: #7, 1(1%)
minecraft.picked_up.waxed_exposed_cut_copper_slab: #7, 3(1%)
minecraft.picked_up.nether_sprouts: #7, 8(1%)
minecraft.mined.black_terracotta: #7, 48(1%)
minecraft.mined.infested_stone_bricks: #7, 2(1%)
minecraft.dropped.blackstone: #7, 136(0%)
minecraft.dropped.stripped_crimson_stem: #7, 1(1%)
minecraft.picked_up.jungle_trapdoor: #7, 48(1%)
minecraft.picked_up.green_concrete_powder: #7, 78(0%)
minecraft.used.red_mushroom: #7, 29(1%)
minecraft.crafted.acacia_pressure_plate: #7, 1(1%)
minecraft.used.green_carpet: #7, 49(0%)
minecraft.used.stripped_acacia_log: #7, 10(1%)
minecraft.used.deepslate: #8, 6272(4%)
minecraft.used.book: #7, 9(1%)
minecraft.picked_up.mushroom_stew: #7, 1(1%)
minecraft.mined.mycelium: #7, 137(1%)
minecraft.dropped.stripped_mangrove_log: #7, 1(1%)
minecraft.mined.white_concrete: #8, 3323(4%)
minecraft.picked_up.red_concrete_powder: #7, 55(0%)
minecraft.dropped.bubble_coral_fan: #7, 1(1%)
minecraft.used.prismarine_brick_slab: #7, 60(1%)
minecraft.picked_up.diamond_ore: #8, 19(6%)
minecraft.picked_up.black_carpet: #7, 327(0%)
minecraft.mined.white_concrete_powder: #7, 39(0%)
minecraft.used.brown_stained_glass_pane: #7, 2(1%)
minecraft.used.black_carpet: #7, 393(0%)
minecraft.dropped.light_blue_concrete_powder: #7, 1(1%)
minecraft.used.polished_deepslate_slab: #8, 1796(5%)
minecraft.crafted.stone_bricks: #8, 6567(4%)
minecraft.mined.gray_terracotta: #7, 70(0%)
minecraft.crafted.lime_wool: #7, 6(0%)
minecraft.dropped.polished_deepslate_stairs: #7, 4(0%)
minecraft.dropped.sculk_sensor: #7, 1(1%)
minecraft.dropped.sculk: #7, 11(0%)
minecraft.dropped.crimson_hyphae: #7, 1(0%)
minecraft.picked_up.warped_hyphae: #7, 7(0%)
minecraft.dropped.quartz_block: #7, 15(0%)
minecraft.crafted.nether_brick_stairs: #7, 4(0%)
minecraft.crafted.brick_slab: #7, 24(0%)
minecraft.mined.stonecutter: #8, 74(4%)
minecraft.used.heavy_weighted_pressure_plate: #7, 11(0%)
minecraft.picked_up.lime_carpet: #7, 55(0%)
minecraft.picked_up.dragon_egg: #7, 5(0%)
minecraft.dropped.chiseled_polished_blackstone: #7, 1(0%)
minecraft.dropped.polished_blackstone_brick_stairs: #7, 1(0%)
minecraft.used.light_gray_glazed_terracotta: #7, 1(0%)
minecraft.mined.pink_concrete_powder: #7, 1(0%)
minecraft.used.waxed_oxidized_cut_copper_slab: #7, 2(0%)
minecraft.killed.witch: #7, 15(0%)
minecraft.custom.raid_trigger: #7, 5(0%)
minecraft.killed.vindicator: #7, 31(0%)
minecraft.picked_up.sea_pickle: #8, 348(4%)
minecraft.crafted.iron_trapdoor: #8, 256(4%)
minecraft.crafted.birch_slab: #8, 342(4%)
minecraft.used.dandelion: #8, 18(4%)
minecraft.dropped.lever: #8, 20(5%)
minecraft.mined.dark_oak_sapling: #8, 16(5%)
minecraft.used.sand: #8, 12779(4%)
minecraft.crafted.dark_oak_door: #8, 21(4%)
minecraft.picked_up.deepslate_brick_stairs: #8, 208(4%)
minecraft.dropped.cooked_cod: #8, 9(5%)
minecraft.mined.oak_pressure_plate: #8, 2(6%)
minecraft.dropped.oak_door: #8, 3(7%)
minecraft.dropped.brown_terracotta: #8, 42(5%)
minecraft.crafted.orange_shulker_box: #8, 8(4%)
minecraft.crafted.blue_shulker_box: #8, 4(5%)
minecraft.used.deepslate_redstone_ore: #8, 287(4%)
minecraft.crafted.white_concrete_powder: #8, 3784(4%)
minecraft.crafted.gray_stained_glass_pane: #8, 176(5%)
minecraft.used.copper_block: #8, 1402(3%)
minecraft.picked_up.dark_oak_sapling: #8, 635(3%)
minecraft.mined.candle: #8, 5(5%)
minecraft.crafted.shulker_box: #8, 428(3%)
minecraft.mined.oak_planks: #8, 389(3%)
minecraft.crafted.polished_blackstone: #8, 1232(3%)
minecraft.picked_up.cyan_concrete: #8, 470(4%)
minecraft.custom.damage_resisted: #8, 4280(2%)
minecraft.picked_up.coarse_dirt: #8, 552(3%)
minecraft.crafted.netherite_axe: #8, 1(6%)
minecraft.mined.jungle_fence_gate: #8, 3(7%)
minecraft.picked_up.purpur_block: #8, 158(4%)
minecraft.crafted.polished_blackstone_slab: #8, 72(5%)
minecraft.picked_up.soul_torch: #8, 75(4%)
minecraft.picked_up.white_banner: #8, 143(3%)
minecraft.crafted.andesite_stairs: #8, 61(5%)
minecraft.picked_up.mossy_cobblestone: #8, 277(3%)
minecraft.crafted.smoker: #8, 8(4%)
minecraft.picked_up.music_disc_blocks: #8, 6(4%)
minecraft.killed.elder_guardian: #8, 5(5%)
minecraft.picked_up.diamond_pickaxe: #9, 76(4%)
minecraft.crafted.armor_stand: #8, 77(2%)
minecraft.picked_up.cartography_table: #8, 9(3%)
minecraft.picked_up.oxidized_copper: #8, 847(3%)
minecraft.dropped.acacia_trapdoor: #8, 24(7%)
minecraft.used.cartography_table: #8, 9(4%)
minecraft.picked_up.mangrove_log: #8, 633(3%)
minecraft.crafted.warped_fungus_on_a_stick: #8, 1(6%)
minecraft.used.deepslate_tile_slab: #8, 574(2%)
minecraft.crafted.mangrove_sign: #8, 21(4%)
minecraft.crafted.purple_terracotta: #8, 392(4%)
minecraft.picked_up.yellow_terracotta: #8, 411(2%)
minecraft.crafted.white_bed: #8, 20(2%)
minecraft.crafted.stone_button: #8, 604(2%)
minecraft.picked_up.crimson_stairs: #8, 24(4%)
minecraft.mined.stone_brick_slab: #8, 89(2%)
minecraft.mined.cyan_concrete: #8, 449(3%)
minecraft.dropped.netherite_shovel: #8, 2(4%)
minecraft.crafted.green_stained_glass_pane: #8, 80(4%)
minecraft.crafted.purple_concrete_powder: #8, 320(3%)
minecraft.mined.smithing_table: #8, 8(2%)
minecraft.picked_up.spruce_pressure_plate: #8, 6(3%)
minecraft.crafted.blue_terracotta: #8, 688(3%)
minecraft.crafted.polished_diorite: #8, 509(3%)
minecraft.mined.crimson_door: #8, 1(5%)
minecraft.dropped.jungle_planks: #8, 22(3%)
minecraft.mined.copper_ore: #9, 3134(5%)
minecraft.picked_up.gray_dye: #8, 50(4%)
minecraft.mined.light_gray_stained_glass_pane: #8, 9(3%)
minecraft.used.smooth_quartz_slab: #8, 286(2%)
minecraft.picked_up.exposed_cut_copper: #8, 5(3%)
minecraft.picked_up.warped_slab: #8, 103(2%)
minecraft.dropped.spruce_leaves: #8, 70(2%)
minecraft.picked_up.mangrove_roots: #8, 763(2%)
minecraft.crafted.lime_stained_glass: #8, 424(2%)
minecraft.picked_up.brown_dye: #8, 32(4%)
minecraft.used.jungle_fence_gate: #8, 13(4%)
minecraft.used.cooked_salmon: #8, 22(2%)
minecraft.picked_up.purpur_pillar: #8, 34(2%)
minecraft.used.polished_blackstone_bricks: #8, 1240(2%)
minecraft.dropped.cooked_mutton: #8, 2(4%)
minecraft.mined.wet_sponge: #8, 393(2%)
minecraft.picked_up.oak_trapdoor: #9, 81(5%)
minecraft.dropped.stone_bricks: #8, 105(2%)
minecraft.picked_up.emerald: #8, 1704(1%)
minecraft.crafted.light_blue_stained_glass: #8, 200(2%)
minecraft.crafted.stone_brick_wall: #8, 123(2%)
minecraft.dropped.light_gray_terracotta: #8, 34(2%)
minecraft.used.white_terracotta: #8, 348(2%)
minecraft.picked_up.bone: #9, 3473(4%)
minecraft.crafted.white_stained_glass_pane: #8, 176(2%)
minecraft.picked_up.deepslate_brick_wall: #8, 38(2%)
minecraft.crafted.smooth_quartz_slab: #8, 178(2%)
minecraft.used.torchflower: #8, 4(4%)
minecraft.crafted.acacia_sign: #8, 18(2%)
minecraft.dropped.rotten_flesh: #8, 2583(1%)
minecraft.dropped.diamond_pickaxe: #9, 15(4%)
minecraft.mined.light_gray_wool: #8, 42(2%)
minecraft.mined.orange_stained_glass: #8, 29(2%)
minecraft.picked_up.wooden_axe: #8, 3(2%)
minecraft.dropped.packed_ice: #8, 114(2%)
minecraft.crafted.detector_rail: #8, 24(3%)
minecraft.used.sponge: #8, 335(2%)
minecraft.mined.purpur_stairs: #8, 17(2%)
minecraft.mined.smooth_sandstone: #8, 125(2%)
minecraft.custom.mob_kills: #8, 116960(1%)
minecraft.dropped.azalea_leaves: #8, 68(2%)
minecraft.crafted.jungle_slab: #8, 150(2%)
minecraft.dropped.white_terracotta: #8, 31(2%)
minecraft.picked_up.beef: #9, 705(4%)
minecraft.picked_up.acacia_slab: #8, 13(2%)
minecraft.picked_up.stone_brick_slab: #8, 115(1%)
minecraft.picked_up.netherite_chestplate: #8, 1(3%)
minecraft.mined.blackstone_wall: #8, 8(2%)
minecraft.dropped.lantern: #8, 33(1%)
minecraft.dropped.honey_block: #8, 37(3%)
minecraft.dropped.flowering_azalea_leaves: #8, 26(2%)
minecraft.crafted.polished_blackstone_bricks: #8, 148(2%)
minecraft.mined.warped_fence: #8, 9(2%)
minecraft.crafted.jungle_fence: #8, 36(2%)
minecraft.picked_up.cooked_porkchop: #8, 655(1%)
minecraft.picked_up.stripped_warped_hyphae: #8, 48(2%)
minecraft.picked_up.end_stone: #8, 733(1%)
minecraft.mined.end_stone: #8, 722(1%)
minecraft.dropped.stone_sword: #8, 9(1%)
minecraft.picked_up.nether_brick_stairs: #8, 3(2%)
minecraft.dropped.stone_button: #8, 62(1%)
minecraft.mined.acacia_slab: #8, 6(2%)
minecraft.dropped.redstone_lamp: #8, 4(2%)
minecraft.picked_up.leather: #9, 870(4%)
minecraft.custom.interact_with_campfire: #8, 8(2%)
minecraft.mined.prismarine_bricks: #8, 76(1%)
minecraft.picked_up.name_tag: #8, 25(1%)
minecraft.crafted.diorite_wall: #8, 30(2%)
minecraft.mined.daylight_detector: #8, 4(2%)
minecraft.picked_up.smooth_quartz: #9, 430(5%)
minecraft.crafted.polished_diorite_stairs: #8, 9(2%)
minecraft.picked_up.prismarine_shard: #8, 138(1%)
minecraft.used.acacia_slab: #8, 18(1%)
minecraft.crafted.warped_fence_gate: #8, 6(2%)
minecraft.picked_up.lapis_block: #8, 101(1%)
minecraft.dropped.music_disc_blocks: #8, 1(2%)
minecraft.used.warped_fence_gate: #8, 7(2%)
minecraft.dropped.polished_blackstone_bricks: #8, 67(2%)
minecraft.used.bone_block: #8, 378(1%)
minecraft.mined.stripped_acacia_log: #8, 22(1%)
minecraft.dropped.crimson_planks: #8, 6(1%)
minecraft.mined.yellow_stained_glass_pane: #8, 7(2%)
minecraft.picked_up.spruce_hanging_sign: #8, 1(2%)
minecraft.picked_up.purple_dye: #8, 7(2%)
minecraft.picked_up.dark_oak_log: #9, 8315(4%)
minecraft.picked_up.clay: #9, 2521(5%)
minecraft.used.crimson_button: #8, 1(2%)
minecraft.dropped.firework_rocket: #8, 1578(0%)
minecraft.picked_up.cyan_dye: #8, 17(1%)
minecraft.picked_up.music_disc_11: #8, 1(2%)
minecraft.picked_up.acacia_stairs: #8, 2(2%)
minecraft.picked_up.yellow_concrete_powder: #8, 69(1%)
minecraft.picked_up.red_nether_bricks: #8, 8(1%)
minecraft.mined.polished_diorite: #8, 22(1%)
minecraft.dropped.white_carpet: #8, 10(1%)
minecraft.dropped.bricks: #8, 26(1%)
minecraft.picked_up.music_disc_ward: #8, 1(2%)
minecraft.picked_up.cherry_leaves: #8, 201(1%)
minecraft.picked_up.copper_ore: #9, 1149(4%)
minecraft.picked_up.glass: #9, 2606(4%)
minecraft.dropped.stone_brick_wall: #8, 6(1%)
minecraft.used.cyan_terracotta: #9, 2644(4%)
minecraft.crafted.magenta_concrete_powder: #8, 72(1%)
minecraft.mined.waxed_exposed_cut_copper_stairs: #8, 2(1%)
minecraft.used.diorite_stairs: #8, 12(1%)
minecraft.dropped.smooth_quartz_stairs: #8, 1(2%)
minecraft.used.seagrass: #8, 6(1%)
minecraft.picked_up.diorite_wall: #8, 11(1%)
minecraft.mined.birch_button: #8, 1(1%)
minecraft.picked_up.chorus_flower: #8, 9(1%)
minecraft.dropped.redstone: #9, 598(4%)
minecraft.picked_up.moss_block: #9, 4982(3%)
minecraft.mined.light_blue_stained_glass_pane: #8, 9(1%)
minecraft.picked_up.oak_sign: #9, 88(4%)
minecraft.picked_up.wither_skeleton_skull: #8, 17(1%)
minecraft.crafted.iron_hoe: #8, 2(1%)
minecraft.used.jungle_trapdoor: #8, 80(1%)
minecraft.dropped.stripped_spruce_wood: #8, 1(1%)
minecraft.dropped.wheat_seeds: #9, 2621(3%)
minecraft.picked_up.pink_bed: #8, 5(1%)
minecraft.used.quartz_block: #8, 167(0%)
minecraft.used.jungle_planks: #8, 98(1%)
minecraft.crafted.black_banner: #8, 10(1%)
minecraft.picked_up.oxeye_daisy: #8, 42(0%)
minecraft.used.pink_bed: #8, 5(1%)
minecraft.used.chiseled_polished_blackstone: #8, 19(1%)
minecraft.dropped.spruce_fence_gate: #8, 1(1%)
minecraft.mined.magenta_terracotta: #8, 4(1%)
minecraft.dropped.polished_blackstone_button: #8, 7(1%)
minecraft.picked_up.grass_block: #9, 23437(3%)
minecraft.picked_up.jungle_wood: #8, 2(1%)
minecraft.used.stripped_jungle_log: #8, 16(1%)
minecraft.dropped.birch_fence: #8, 2(0%)
minecraft.used.waxed_weathered_cut_copper: #8, 5(1%)
minecraft.used.iron_hoe: #8, 329(0%)
minecraft.mined.pink_bed: #8, 4(1%)
minecraft.crafted.activator_rail: #8, 12(1%)
minecraft.dropped.orange_dye: #8, 1(1%)
minecraft.mined.jungle_planks: #8, 23(0%)
minecraft.dropped.raw_iron_block: #8, 1(1%)
minecraft.used.red_sandstone_wall: #8, 2(1%)
minecraft.picked_up.gray_terracotta: #8, 67(0%)
minecraft.crafted.cracked_deepslate_bricks: #8, 19(0%)
minecraft.used.pink_terracotta: #8, 12(0%)
minecraft.dropped.quartz_slab: #8, 1(0%)
minecraft.dropped.light_blue_carpet: #8, 1(0%)
minecraft.crafted.heavy_weighted_pressure_plate: #8, 6(0%)
minecraft.mined.warped_hyphae: #8, 4(0%)
minecraft.dropped.wooden_pickaxe: #9, 2(4%)
minecraft.used.waxed_weathered_cut_copper_stairs: #8, 4(0%)
minecraft.picked_up.waxed_oxidized_copper: #8, 2(0%)
minecraft.mined.emerald_block: #9, 550(4%)
minecraft.used.polished_blackstone_brick_slab: #8, 13(0%)
minecraft.used.pink_carpet: #8, 14(0%)
minecraft.mined.waxed_weathered_cut_copper: #8, 1(0%)
minecraft.dropped.polished_blackstone: #8, 3(0%)
minecraft.picked_up.waxed_weathered_cut_copper: #8, 1(0%)
minecraft.mined.copper_block: #9, 167(4%)
minecraft.crafted.cyan_terracotta: #9, 2600(4%)
minecraft.dropped.fire_charge: #8, 2(0%)
minecraft.killed.drowned: #8, 823(0%)
minecraft.mined.sea_lantern: #9, 84(4%)
minecraft.crafted.prismarine: #8, 2(0%)
minecraft.killed.evoker: #8, 6(0%)
minecraft.used.azalea_leaves: #9, 1543(4%)
minecraft.picked_up.suspicious_stew: #9, 11(5%)
minecraft.used.shroomlight: #9, 131(4%)
minecraft.used.stonecutter: #9, 77(3%)
minecraft.dropped.goat_horn: #9, 4(4%)
minecraft.crafted.hopper: #9, 1130(3%)
minecraft.used.birch_trapdoor: #9, 87(4%)
minecraft.mined.birch_leaves: #9, 2498(3%)
minecraft.dropped.granite: #9, 872(3%)
minecraft.mined.lily_of_the_valley: #9, 13(4%)
minecraft.picked_up.bowl: #9, 17(5%)
minecraft.picked_up.hopper: #9, 361(3%)
minecraft.dropped.iron_shovel: #9, 4(3%)
minecraft.used.jungle_log: #9, 277(3%)
minecraft.used.white_concrete_powder: #9, 3316(4%)
minecraft.mined.oak_wall_sign: #9, 27(3%)
minecraft.picked_up.bee_nest: #9, 24(4%)
minecraft.mined.mangrove_slab: #9, 38(4%)
minecraft.used.mangrove_slab: #9, 127(3%)
minecraft.mined.white_wool: #9, 192(3%)
